Latitude,Longitude,Crash Death Count,Crash Month,Crash Possible Injury Count,Crash Severity,Crash Suspected Serious Injury Count,Crash Time,Crash Total Injury Count,Crash Year,Day of Week,Manner of Collision,Street Name,Street Number,Surface Condition,Surface Type,Surface Width,Weather Condition,Person Age,Person Death Count,Person Ethnicity,Person Total Injury Count,Person Type,Physical Location of An Occupant,Crash ID,Crash Date
29.7704448,-95.40946308,0,3,1,C - POSSIBLE INJURY,0,1507,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,WASHINGTON AVE,4799,1 - DRY,No Data,No Data,1 - CLEAR,47,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16275714,3/1/2018
29.74646813,-95.32193732,0,3,1,C - POSSIBLE INJURY,0,1520,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CANAL ST,5203,1 - DRY,No Data,No Data,2 - CLOUDY,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16277447,3/1/2018
29.74646813,-95.32193732,0,3,1,C - POSSIBLE INJURY,0,1520,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CANAL ST,5203,1 - DRY,No Data,No Data,2 - CLOUDY,7,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16277447,3/1/2018
29.71770482,-95.53903305,0,3,1,C - POSSIBLE INJURY,0,1950,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,S GESSNER RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,59,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16278107,3/2/2018
29.71770482,-95.53903305,0,3,1,C - POSSIBLE INJURY,0,1950,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,S GESSNER RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,73,0,A - ASIAN,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16278107,3/2/2018
29.82075334,-95.38337377,0,3,0,B - SUSPECTED MINOR INJURY,0,600,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,3807,1 - DRY,No Data,No Data,1 - CLEAR,57,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16279736,3/2/2018
29.82075334,-95.38337377,0,3,0,B - SUSPECTED MINOR INJURY,0,600,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,3807,1 - DRY,No Data,No Data,1 - CLEAR,46,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16279736,3/2/2018
29.64455537,-95.47142064,0,3,1,C - POSSIBLE INJURY,0,1045,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,1 - DRY,No Data,42,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16282738,3/2/2018
29.64455537,-95.47142064,0,3,1,C - POSSIBLE INJURY,0,1045,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,1 - DRY,No Data,42,1 - CLEAR,33,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16282738,3/2/2018
29.75071939,-95.37110698,1,3,0,K - FATAL INJURY,0,2055,0,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ST JOSEPH PKWY,904,1 - DRY,No Data,No Data,1 - CLEAR,62,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16283568,3/2/2018
29.75071939,-95.37110698,1,3,0,K - FATAL INJURY,0,2055,0,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ST JOSEPH PKWY,904,1 - DRY,No Data,No Data,1 - CLEAR,47,1,W - WHITE,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16283568,3/2/2018
No Data,No Data,0,3,0,B - SUSPECTED MINOR INJURY,0,2110,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W BELLFORT ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16284836,3/2/2018
No Data,No Data,0,3,0,B - SUSPECTED MINOR INJURY,0,2110,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W BELLFORT ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,65,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16284836,3/2/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1919,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,YALE,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,24,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16285277,3/2/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1919,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,YALE,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,21,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16285277,3/2/2018
29.55882445,-95.15927293,1,3,1,K - FATAL INJURY,0,2154,1,2018,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,IH0045,NO DATA,1 - DRY,No Data,76,1 - CLEAR,54,0,W - WHITE,1,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16299168,3/2/2018
29.55882445,-95.15927293,1,3,1,K - FATAL INJURY,0,2154,1,2018,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,IH0045,NO DATA,1 - DRY,No Data,76,1 - CLEAR,45,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,16299168,3/2/2018
29.55882445,-95.15927293,1,3,1,K - FATAL INJURY,0,2154,1,2018,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,IH0045,NO DATA,1 - DRY,No Data,76,1 - CLEAR,41,1,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16299168,3/2/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1250,1,2018,SATURDAY,ONE MOTOR VEHICLE - BACKING,BELLAIRE BLVD,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,51,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16278929,3/3/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1250,1,2018,SATURDAY,ONE MOTOR VEHICLE - BACKING,BELLAIRE BLVD,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,59,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16278929,3/3/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,930,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SAGE RD,NO DATA,99 - UNKNOWN,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16285231,3/3/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,930,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SAGE RD,NO DATA,99 - UNKNOWN,No Data,No Data,1 - CLEAR,19,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16285231,3/3/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1554,1,2018,SATURDAY,ONE MOTOR VEHICLE - BACKING,S KIRKWOOD DR,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,25,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16291310,3/3/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1554,1,2018,SATURDAY,ONE MOTOR VEHICLE - BACKING,S KIRKWOOD DR,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,68,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16291310,3/3/2018
29.73311334,-95.48433363,0,3,1,C - POSSIBLE INJURY,0,35,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FOUNTAIN VIEW DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,52,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16282754,3/4/2018
29.73311334,-95.48433363,0,3,1,C - POSSIBLE INJURY,0,35,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FOUNTAIN VIEW DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,40,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16282754,3/4/2018
29.81119742,-95.38203137,0,3,1,C - POSSIBLE INJURY,0,1150,1,2018,MONDAY,ONE MOTOR VEHICLE - TURNING RIGHT,AIRLINE DR,2536,1 - DRY,No Data,No Data,2 - CLOUDY,71,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16283040,3/5/2018
29.81119742,-95.38203137,0,3,1,C - POSSIBLE INJURY,0,1150,1,2018,MONDAY,ONE MOTOR VEHICLE - TURNING RIGHT,AIRLINE DR,2536,1 - DRY,No Data,No Data,2 - CLOUDY,58,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16283040,3/5/2018
29.65406672,-95.56541768,0,3,1,C - POSSIBLE INJURY,0,1355,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0069,NO DATA,1 - DRY,No Data,128,2 - CLOUDY,No Data,0,W - WHITE,0,1 - DRIVER,99 - UNKNOWN,16294538,3/5/2018
29.65406672,-95.56541768,0,3,1,C - POSSIBLE INJURY,0,1355,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0069,NO DATA,1 - DRY,No Data,128,2 - CLOUDY,29,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16294538,3/5/2018
29.80871479,-95.28463311,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1800,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N WAYSIDE DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,47,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16313078,3/5/2018
29.80871479,-95.28463311,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1800,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N WAYSIDE DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,31,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16313078,3/5/2018
29.88326478,-95.37349308,0,3,0,B - SUSPECTED MINOR INJURY,0,2031,2,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,BAUMAN RD,12700,1 - DRY,No Data,No Data,1 - CLEAR,30,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16286795,3/6/2018
29.88326478,-95.37349308,0,3,0,B - SUSPECTED MINOR INJURY,0,2031,2,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,BAUMAN RD,12700,1 - DRY,No Data,No Data,1 - CLEAR,67,0,H - HISPANIC,1,3 - PEDALCYCLIST,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16286795,3/6/2018
29.88326478,-95.37349308,0,3,0,B - SUSPECTED MINOR INJURY,0,2031,2,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,BAUMAN RD,12700,1 - DRY,No Data,No Data,1 - CLEAR,60,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16286795,3/6/2018
29.64430189,-95.50836306,0,3,1,C - POSSIBLE INJURY,0,1320,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16293734,3/6/2018
29.64430189,-95.50836306,0,3,1,C - POSSIBLE INJURY,0,1320,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,22,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16293734,3/6/2018
29.72705891,-95.50123727,0,3,0,A - SUSPECTED SERIOUS INJURY,1,2015,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HILLCROFT AVE,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,46,0,A - ASIAN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16318878,3/6/2018
29.72705891,-95.50123727,0,3,0,A - SUSPECTED SERIOUS INJURY,1,2015,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HILLCROFT AVE,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16318878,3/6/2018
29.75458593,-95.33628517,0,3,0,B - SUSPECTED MINOR INJURY,0,610,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SAMPSON ST,315,1 - DRY,No Data,No Data,1 - CLEAR,36,0,B - BLACK,1,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16286447,3/7/2018
29.75458593,-95.33628517,0,3,0,B - SUSPECTED MINOR INJURY,0,610,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SAMPSON ST,315,1 - DRY,No Data,No Data,1 - CLEAR,60,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16286447,3/7/2018
29.75458593,-95.33628517,0,3,0,B - SUSPECTED MINOR INJURY,0,610,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SAMPSON ST,315,1 - DRY,No Data,No Data,1 - CLEAR,64,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16286447,3/7/2018
No Data,No Data,0,3,0,B - SUSPECTED MINOR INJURY,0,1450,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,BELLAIRE BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,28,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16294650,3/7/2018
No Data,No Data,0,3,0,B - SUSPECTED MINOR INJURY,0,1450,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,BELLAIRE BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,31,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16294650,3/7/2018
29.7609748,-95.36045309,0,3,0,B - SUSPECTED MINOR INJURY,0,2200,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,PRESTON ST,1099,1 - DRY,No Data,No Data,1 - CLEAR,41,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16302565,3/7/2018
29.7609748,-95.36045309,0,3,0,B - SUSPECTED MINOR INJURY,0,2200,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,PRESTON ST,1099,1 - DRY,No Data,No Data,1 - CLEAR,74,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16302565,3/7/2018
29.67582356,-95.42907438,0,3,2,C - POSSIBLE INJURY,0,1532,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING LEFT,UA0090,NO DATA,1 - DRY,No Data,96,2 - CLOUDY,58,0,A - ASIAN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16305276,3/7/2018
29.67582356,-95.42907438,0,3,2,C - POSSIBLE INJURY,0,1532,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING LEFT,UA0090,NO DATA,1 - DRY,No Data,96,2 - CLOUDY,27,0,A - ASIAN,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16305276,3/7/2018
29.67582356,-95.42907438,0,3,2,C - POSSIBLE INJURY,0,1532,2,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING LEFT,UA0090,NO DATA,1 - DRY,No Data,96,2 - CLOUDY,37,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16305276,3/7/2018
29.84033479,-95.48499306,0,3,1,C - POSSIBLE INJURY,0,940,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FEDERAL PLAZA DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16296529,3/8/2018
29.84033479,-95.48499306,0,3,1,C - POSSIBLE INJURY,0,940,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FEDERAL PLAZA DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,29,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16296529,3/8/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,735,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,46,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16304900,3/8/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,735,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,14,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,6 - SECOND SEAT RIGHT,16304900,3/8/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,735,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,11,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16304900,3/8/2018
29.78445157,-95.54771809,0,3,1,C - POSSIBLE INJURY,0,945,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,IH0010,NO DATA,1 - DRY,No Data,86,2 - CLOUDY,42,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16293396,3/9/2018
29.78445157,-95.54771809,0,3,1,C - POSSIBLE INJURY,0,945,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,IH0010,NO DATA,1 - DRY,No Data,86,2 - CLOUDY,27,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16293396,3/9/2018
29.86066478,-95.35641309,0,3,1,C - POSSIBLE INJURY,0,735,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CRESLINE ST,1828,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16301885,3/9/2018
29.86066478,-95.35641309,0,3,1,C - POSSIBLE INJURY,0,735,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CRESLINE ST,1828,1 - DRY,No Data,No Data,1 - CLEAR,22,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16301885,3/9/2018
29.74286938,-95.46423135,0,3,0,B - SUSPECTED MINOR INJURY,0,1650,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,MCCUE RD,2400,1 - DRY,No Data,No Data,1 - CLEAR,36,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16303160,3/9/2018
29.74286938,-95.46423135,0,3,0,B - SUSPECTED MINOR INJURY,0,1650,1,2018,FRIDAY,ONE MOTOR VEHICLE - TURNING RIGHT,MCCUE RD,2400,1 - DRY,No Data,No Data,1 - CLEAR,46,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16303160,3/9/2018
No Data,No Data,0,3,0,A - SUSPECTED SERIOUS INJURY,1,517,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GESSNER RD,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,34,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16335521,3/9/2018
No Data,No Data,0,3,0,A - SUSPECTED SERIOUS INJURY,1,517,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GESSNER RD,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,27,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16335521,3/9/2018
29.84879479,-95.47339306,0,3,0,B - SUSPECTED MINOR INJURY,0,1453,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W TIDWELL RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,52,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16297332,3/10/2018
29.84879479,-95.47339306,0,3,0,B - SUSPECTED MINOR INJURY,0,1453,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W TIDWELL RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,68,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16297332,3/10/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1927,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16304261,3/10/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,1927,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,4,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16304261,3/10/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,2007,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16306424,3/10/2018
No Data,No Data,0,3,1,C - POSSIBLE INJURY,0,2007,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,AIRLINE DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,50,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16306424,3/10/2018
29.64505695,-95.3872564,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1901,2,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0288,NO DATA,1 - DRY,No Data,72,1 - CLEAR,30,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16327455,3/10/2018
29.64505695,-95.3872564,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1901,2,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0288,NO DATA,1 - DRY,No Data,72,1 - CLEAR,25,0,98 - OTHER,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16327455,3/10/2018
29.64505695,-95.3872564,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1901,2,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0288,NO DATA,1 - DRY,No Data,72,1 - CLEAR,31,0,98 - OTHER,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16327455,3/10/2018
29.64505695,-95.3872564,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1901,2,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0288,NO DATA,1 - DRY,No Data,72,1 - CLEAR,37,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,11 - OUTSIDE VEHICLE,16327455,3/10/2018
29.64505695,-95.3872564,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1901,2,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0288,NO DATA,1 - DRY,No Data,72,1 - CLEAR,40,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,11 - OUTSIDE VEHICLE,16327455,3/10/2018
29.64505695,-95.3872564,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1901,2,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0288,NO DATA,1 - DRY,No Data,72,1 - CLEAR,28,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,11 - OUTSIDE VEHICLE,16327455,3/10/2018
29.64505695,-95.3872564,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1901,2,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0288,NO DATA,1 - DRY,No Data,72,1 - CLEAR,27,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,99 - UNKNOWN,16327455,3/10/2018
